can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$485.30",01/21/2016,"$43,303.37",Support,Web Content - Staff Time,Human Rights Campaign,1049890,A1,D621720,201602179008474891,02/17/2016,1041336,01/21/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$9,637.76",01/21/2016,"$43,303.37",Support,Web Content - Staff Time,Human Rights Campaign,1049890,A1,D621717,201602179008474891,02/17/2016,1041336,01/21/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$389.95",02/08/2016,"$135,673.55",Support,Telephone Calls,Impact Dialing,1049912,A2,D622757,201602179008476167,02/17/2016,1049873,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,NH,00,P,Dem,"$3,849.34",02/08/2016,"$135,673.55",Support,T-Shirts,API,1049912,A2,D622756,201602179008476167,02/17/2016,1049873,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,079.25",02/08/2016,"$161,607.00",Support,Reimbursement for magazine postage (USPS),Human Rights Campaign,1049916,A1,D622773,201602179008476210,02/17/2016,1048716,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$1,374.55",02/08/2016,"$161,607.00",Support,"Magazine article, printing and shipping",RR Donnelly,1049916,A1,D622767,201602179008476206,02/17/2016,1048716,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,266.12",02/08/2016,"$161,607.00",Support,"Magazine insert, printing and shipping",Doyle Printing & Offset,1049916,A1,D622788,201602179008476215,02/17/2016,1048716,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$2,549.46",02/09/2016,"$161,607.00",Support,Mailing,The Pivot Group,1049916,A1,D622765,201602179008476216,02/17/2016,1048716,02/09/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P, ,00,P,Dem,"$22,109.91",02/09/2016,"$161,607.00",Support,Mailing,The Pivot Group,1049916,A1,D622766,201602179008476216,02/17/2016,1048716,02/09/2016
P60005915,"Carson, Benjamin",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$36.00",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine photos (AP),Human Rights Campaign,1049916,A1,D622779,201602179008476213,02/17/2016,1048716,02/08/2016
P60005915,"Carson, Benjamin",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$53.96",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine postage (USPS),Human Rights Campaign,1049916,A1,D622774,201602179008476210,02/17/2016,1048716,02/08/2016
P60005915,"Carson, Benjamin",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$68.73",02/08/2016,"$161,607.00",Oppose,"Magazine article, printing and shipping",RR Donnelly,1049916,A1,D622768,201602179008476206,02/17/2016,1048716,02/08/2016
P60006111,"Cruz, Rafael",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$36.00",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine photos (AP),Human Rights Campaign,1049916,A1,D622780,201602179008476213,02/17/2016,1048716,02/08/2016
P60006111,"Cruz, Rafael",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$53.96",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine postage (USPS),Human Rights Campaign,1049916,A1,D622775,201602179008476211,02/17/2016,1048716,02/08/2016
P60006111,"Cruz, Rafael",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$68.73",02/08/2016,"$161,607.00",Oppose,"Magazine article, printing and shipping",RR Donnelly,1049916,A1,D622769,201602179008476208,02/17/2016,1048716,02/08/2016
P60006723,"Rubio, Marco",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$36.00",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine photos (AP),Human Rights Campaign,1049916,A1,D622782,201602179008476214,02/17/2016,1048716,02/08/2016
P60006723,"Rubio, Marco",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$53.96",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine postage (USPS),Human Rights Campaign,1049916,A1,D622777,201602179008476212,02/17/2016,1048716, 
P60006723,"Rubio, Marco",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$68.73",02/08/2016,"$161,607.00",Oppose,"Magazine article, printing and shipping",RR Donnelly,1049916,A1,D622771,201602179008476209,02/17/2016,1048716,02/08/2016
P60007242,"Fiorina, Carly",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$36.00",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine photos (AP),Human Rights Campaign,1049916,A1,D622781,201602179008476214,02/17/2016,1048716,02/08/2016
P60007242,"Fiorina, Carly",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$53.96",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine postage (USPS),Human Rights Campaign,1049916,A1,D622776,201602179008476211,02/17/2016,1048716,02/08/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,MN,00,P,Dem,"$927.78",02/23/2016,"$927.78",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623148,201602249009621172,02/24/2016, ,02/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,MS,00,P,Dem,"$927.78",02/23/2016,"$927.78",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623153,201602249009621175,02/24/2016, ,02/23/2016
P00003392,"Clinton, Hillary",C00235853,Human Rights Campaign PAC,P,TX,00,P,Dem,"$2,783.34",02/23/2016,"$2,783.34",Support,T-Shirts/Stickers/Buttons,API,1052006,N,D623147,201602249009621172,02/24/2016, ,02/23/2016
P60007242,"Fiorina, Carly",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$68.73",02/08/2016,"$161,607.00",Oppose,"Magazine article, printing and shipping",RR Donnelly,1049916,A1,D622770,201602179008476208,02/17/2016,1048716,02/08/2016
P80001571,"Trump, Donald",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$36.00",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine photos (AP),Human Rights Campaign,1049916,A1,D622783,201602179008476215,02/17/2016,1048716,02/08/2016
P80001571,"Trump, Donald",C00235853,Human Rights Campaign PAC,P, ,00,P,Rep,"$53.96",02/08/2016,"$161,607.00",Oppose,Reimbursement for magazine postage (USPS),Human Rights Campaign,1049916,A1,D622778,201602179008476212,02/17/2016,1048716, 
